row_index,source_video_id,segment_id,prob_hate,binary_label_pred,severity_pred,target_group,taxonomy_labels_pred,raw_json,pred_tax_hate_speech,pred_tax_discrimination,pred_tax_contextual_hate,pred_tax_threat,pred_tax_violence,pred_tax_fear,pred_tax_sexual,pred_tax_illegal,pred_tax_online_harm,review_reasons,auto_accept
209,hate_video_110,hate_video_110_0_46,0.027969900518655777,0,0,,violence|fear,"{""binary_label"": 0, ""prob_hate"": 0.027969900518655777, ""severity"": 0, ""severity_probs"": [0.8479392528533936, 0.03317531198263168, 0.0855790227651596, 0.033306412398815155], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: violence, fear, illegal."", ""moderation_summary"": {""selected_taxonomy_count"": 3, ""max_taxonomy_prob"": 0.6216780543327332, ""prob_hate"": 0.027969900518655777}, ""taxonomy"": {""labels"": [""violence"", ""fear""], ""candidates"": [{""label"": ""contextual_hate"", ""probability"": 0.23972755670547485, ""threshold"": 0.3, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.3165506422519684, ""threshold"": 0.35, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.40610888600349426, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.5274006128311157, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""suppressed"": [{""label"": ""illegal"", ""probability"": 0.5274006128311157, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""probs"": {""hate_speech"": 0.3372354209423065, ""discrimination"": 0.2600879371166229, ""contextual_hate"": 0.23972755670547485, ""threat"": 0.3165506422519684, ""violence"": 0.6216780543327332, ""fear"": 0.3709533214569092, ""sexual"": 0.40610888600349426, ""illegal"": 0.5274006128311157, ""online_harm"": 0.49226492643356323}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.3372354209423065,0.2600879371166229,0.23972755670547485,0.3165506422519684,0.6216780543327332,0.3709533214569092,0.40610888600349426,0.5274006128311157,0.49226492643356323,hate label but low hate probability,False
210,hate_video_111,hate_video_111_0_35,0.6870504021644592,1,0,,contextual_hate|fear,"{""binary_label"": 1, ""prob_hate"": 0.6870504021644592, ""severity"": 0, ""severity_probs"": [0.4062480628490448, 0.10428604483604431, 0.38127872347831726, 0.10818716883659363], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: contextual_hate, threat, fear. No target group was returned because none was grounded in text evidence."", ""moderation_summary"": {""selected_taxonomy_count"": 3, ""max_taxonomy_prob"": 0.5368145704269409, ""prob_hate"": 0.6870504021644592}, ""taxonomy"": {""labels"": [""contextual_hate"", ""fear""], ""candidates"": [{""label"": ""hate_speech"", ""probability"": 0.5079992413520813, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""discrimination"", ""probability"": 0.5157922506332397, ""threshold"": 0.65, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.4562382400035858, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""violence"", ""probability"": 0.4975765347480774, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.43495842814445496, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.46182119846343994, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.5269210934638977, ""threshold"": 0.6, ""reason"": ""below_threshold_candidate""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.4562382400035858, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.5079992413520813, ""discrimination"": 0.5157922506332397, ""contextual_hate"": 0.5368145704269409, ""threat"": 0.4562382400035858, ""violence"": 0.4975765347480774, ""fear"": 0.49466007947921753, ""sexual"": 0.43495842814445496, ""illegal"": 0.46182119846343994, ""online_harm"": 0.5269210934638977}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.5079992413520813,0.5157922506332397,0.5368145704269409,0.4562382400035858,0.4975765347480774,0.49466007947921753,0.43495842814445496,0.46182119846343994,0.5269210934638977,target_group missing for discrimination/contextual_hate,False
211,hate_video_112,hate_video_112_2_66,0.9788863658905029,1,2,,hate_speech|discrimination|contextual_hate|fear|sexual,"{""binary_label"": 1, ""prob_hate"": 0.9788863658905029, ""severity"": 2, ""severity_probs"": [0.24183928966522217, 0.13254673779010773, 0.34766435623168945, 0.27794963121414185], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, sexual, online_harm. No target group was returned because none was grounded in text evidence."", ""moderation_summary"": {""selected_taxonomy_count"": 7, ""max_taxonomy_prob"": 0.7202651500701904, ""prob_hate"": 0.9788863658905029}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""fear"", ""sexual""], ""candidates"": [{""label"": ""threat"", ""probability"": 0.40489616990089417, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6080948114395142, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.40489616990089417, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6080948114395142, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.6333779096603394, ""discrimination"": 0.7202651500701904, ""contextual_hate"": 0.7151321768760681, ""threat"": 0.40489616990089417, ""violence"": 0.38841700553894043, ""fear"": 0.495626300573349, ""sexual"": 0.4870831370353699, ""illegal"": 0.3703773319721222, ""online_harm"": 0.6080948114395142}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.6333779096603394,0.7202651500701904,0.7151321768760681,0.40489616990089417,0.38841700553894043,0.495626300573349,0.4870831370353699,0.3703773319721222,0.6080948114395142,target_group missing for discrimination/contextual_hate,False
212,hate_video_113,hate_video_113_0_60,0.9815798401832581,1,2,Americans,hate_speech|discrimination|contextual_hate|fear|sexual,"{""binary_label"": 1, ""prob_hate"": 0.9815798401832581, ""severity"": 2, ""severity_probs"": [0.2312629371881485, 0.12655434012413025, 0.34001290798187256, 0.3021698594093323], ""target_group"": ""Americans"", ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, sexual, online_harm. Target group found from evidence: Americans."", ""moderation_summary"": {""selected_taxonomy_count"": 7, ""max_taxonomy_prob"": 0.7257897257804871, ""prob_hate"": 0.9815798401832581}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""fear"", ""sexual""], ""candidates"": [{""label"": ""threat"", ""probability"": 0.39982375502586365, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6020423173904419, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.39982375502586365, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6020423173904419, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.6435376405715942, ""discrimination"": 0.7257897257804871, ""contextual_hate"": 0.7088015079498291, ""threat"": 0.39982375502586365, ""violence"": 0.3755010962486267, ""fear"": 0.5055930614471436, ""sexual"": 0.486846923828125, ""illegal"": 0.37115713953971863, ""online_harm"": 0.6020423173904419}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.6435376405715942,0.7257897257804871,0.7088015079498291,0.39982375502586365,0.3755010962486267,0.5055930614471436,0.486846923828125,0.37115713953971863,0.6020423173904419,,False
213,hate_video_114,hate_video_114_2_11,0.032139383256435394,0,0,,violence|fear,"{""binary_label"": 0, ""prob_hate"": 0.032139383256435394, ""severity"": 0, ""severity_probs"": [0.8664440512657166, 0.02603044919669628, 0.08222992718219757, 0.02529563196003437], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: violence, fear, illegal."", ""moderation_summary"": {""selected_taxonomy_count"": 3, ""max_taxonomy_prob"": 0.6224757432937622, ""prob_hate"": 0.032139383256435394}, ""taxonomy"": {""labels"": [""violence"", ""fear""], ""candidates"": [{""label"": ""contextual_hate"", ""probability"": 0.2377772182226181, ""threshold"": 0.3, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.33042481541633606, ""threshold"": 0.35, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.387159138917923, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.5350797772407532, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}, {""label"": ""online_harm"", ""probability"": 0.5068348050117493, ""threshold"": 0.6, ""reason"": ""below_threshold_candidate""}], ""suppressed"": [{""label"": ""illegal"", ""probability"": 0.5350797772407532, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""probs"": {""hate_speech"": 0.3574954569339752, ""discrimination"": 0.2763880491256714, ""contextual_hate"": 0.2377772182226181, ""threat"": 0.33042481541633606, ""violence"": 0.6224757432937622, ""fear"": 0.3630954623222351, ""sexual"": 0.387159138917923, ""illegal"": 0.5350797772407532, ""online_harm"": 0.5068348050117493}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.3574954569339752,0.2763880491256714,0.2377772182226181,0.33042481541633606,0.6224757432937622,0.3630954623222351,0.387159138917923,0.5350797772407532,0.5068348050117493,hate label but low hate probability|taxonomy labels conflict with final_labels,False
214,hate_video_115,hate_video_115_4_10,0.9620330929756165,1,2,,hate_speech|discrimination|contextual_hate|threat|fear,"{""binary_label"": 1, ""prob_hate"": 0.9620330929756165, ""severity"": 2, ""severity_probs"": [0.3773561418056488, 0.09945032000541687, 0.3867022693157196, 0.13649128377437592], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, online_harm. No target group was returned because none was grounded in text evidence."", ""moderation_summary"": {""selected_taxonomy_count"": 6, ""max_taxonomy_prob"": 0.6720920205116272, ""prob_hate"": 0.9620330929756165}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""threat"", ""fear""], ""candidates"": [{""label"": ""sexual"", ""probability"": 0.4347069561481476, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.4119326174259186, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.6276635527610779, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""online_harm"", ""probability"": 0.6276635527610779, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.5988627076148987, ""discrimination"": 0.661234974861145, ""contextual_hate"": 0.6720920205116272, ""threat"": 0.4328257441520691, ""violence"": 0.44372355937957764, ""fear"": 0.48981261253356934, ""sexual"": 0.4347069561481476, ""illegal"": 0.4119326174259186, ""online_harm"": 0.6276635527610779}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.5988627076148987,0.661234974861145,0.6720920205116272,0.4328257441520691,0.44372355937957764,0.48981261253356934,0.4347069561481476,0.4119326174259186,0.6276635527610779,taxonomy labels conflict with final_labels|target_group missing for discrimination/contextual_hate,False
215,hate_video_115,hate_video_115_15_25,0.9620330929756165,1,2,Women,hate_speech|discrimination|contextual_hate|fear,"{""binary_label"": 1, ""prob_hate"": 0.9620330929756165, ""severity"": 2, ""severity_probs"": [0.3773561418056488, 0.09945032000541687, 0.3867022693157196, 0.13649128377437592], ""target_group"": ""Women"", ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, online_harm. Target group found from evidence: Women."", ""moderation_summary"": {""selected_taxonomy_count"": 6, ""max_taxonomy_prob"": 0.6720920205116272, ""prob_hate"": 0.9620330929756165}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""fear""], ""candidates"": [{""label"": ""threat"", ""probability"": 0.4328257441520691, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""sexual"", ""probability"": 0.4347069561481476, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.4119326174259186, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.6276635527610779, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.4328257441520691, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6276635527610779, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.5988627076148987, ""discrimination"": 0.661234974861145, ""contextual_hate"": 0.6720920205116272, ""threat"": 0.4328257441520691, ""violence"": 0.44372355937957764, ""fear"": 0.48981261253356934, ""sexual"": 0.4347069561481476, ""illegal"": 0.4119326174259186, ""online_harm"": 0.6276635527610779}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.5988627076148987,0.661234974861145,0.6720920205116272,0.4328257441520691,0.44372355937957764,0.48981261253356934,0.4347069561481476,0.4119326174259186,0.6276635527610779,,False
216,hate_video_115,hate_video_115_53_57,0.9620330929756165,1,2,,hate_speech|discrimination|contextual_hate|fear,"{""binary_label"": 1, ""prob_hate"": 0.9620330929756165, ""severity"": 2, ""severity_probs"": [0.3773561418056488, 0.09945032000541687, 0.3867022693157196, 0.13649128377437592], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, online_harm. No target group was returned because none was grounded in text evidence."", ""moderation_summary"": {""selected_taxonomy_count"": 6, ""max_taxonomy_prob"": 0.6720920205116272, ""prob_hate"": 0.9620330929756165}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""fear""], ""candidates"": [{""label"": ""threat"", ""probability"": 0.4328257441520691, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""sexual"", ""probability"": 0.4347069561481476, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.4119326174259186, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.6276635527610779, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.4328257441520691, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6276635527610779, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.5988627076148987, ""discrimination"": 0.661234974861145, ""contextual_hate"": 0.6720920205116272, ""threat"": 0.4328257441520691, ""violence"": 0.44372355937957764, ""fear"": 0.48981261253356934, ""sexual"": 0.4347069561481476, ""illegal"": 0.4119326174259186, ""online_harm"": 0.6276635527610779}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.5988627076148987,0.661234974861145,0.6720920205116272,0.4328257441520691,0.44372355937957764,0.48981261253356934,0.4347069561481476,0.4119326174259186,0.6276635527610779,target_group missing for discrimination/contextual_hate,False
217,hate_video_116,hate_video_116_0_15,0.043675877153873444,0,0,,violence|fear,"{""binary_label"": 0, ""prob_hate"": 0.043675877153873444, ""severity"": 0, ""severity_probs"": [0.8310679793357849, 0.03184005990624428, 0.10471946746110916, 0.03237249702215195], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: violence, fear, illegal."", ""moderation_summary"": {""selected_taxonomy_count"": 3, ""max_taxonomy_prob"": 0.6086699962615967, ""prob_hate"": 0.043675877153873444}, ""taxonomy"": {""labels"": [""violence"", ""fear""], ""candidates"": [{""label"": ""contextual_hate"", ""probability"": 0.2654182016849518, ""threshold"": 0.3, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.33596542477607727, ""threshold"": 0.35, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.4000907242298126, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.5222190022468567, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""suppressed"": [{""label"": ""illegal"", ""probability"": 0.5222190022468567, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""probs"": {""hate_speech"": 0.338985800743103, ""discrimination"": 0.27482980489730835, ""contextual_hate"": 0.2654182016849518, ""threat"": 0.33596542477607727, ""violence"": 0.6086699962615967, ""fear"": 0.3835424780845642, ""sexual"": 0.4000907242298126, ""illegal"": 0.5222190022468567, ""online_harm"": 0.48719561100006104}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.338985800743103,0.27482980489730835,0.2654182016849518,0.33596542477607727,0.6086699962615967,0.3835424780845642,0.4000907242298126,0.5222190022468567,0.48719561100006104,hate label but low hate probability|taxonomy labels conflict with final_labels,False
218,hate_video_116,hate_video_116_28_37,0.043675877153873444,0,0,,violence|fear,"{""binary_label"": 0, ""prob_hate"": 0.043675877153873444, ""severity"": 0, ""severity_probs"": [0.8310679793357849, 0.03184005990624428, 0.10471946746110916, 0.03237249702215195], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: violence, fear, illegal."", ""moderation_summary"": {""selected_taxonomy_count"": 3, ""max_taxonomy_prob"": 0.6086699962615967, ""prob_hate"": 0.043675877153873444}, ""taxonomy"": {""labels"": [""violence"", ""fear""], ""candidates"": [{""label"": ""contextual_hate"", ""probability"": 0.2654182016849518, ""threshold"": 0.3, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.33596542477607727, ""threshold"": 0.35, ""reason"": ""below_threshold_candidate""}, {""label"": ""sexual"", ""probability"": 0.4000907242298126, ""threshold"": 0.44999999999999996, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.5222190022468567, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""suppressed"": [{""label"": ""illegal"", ""probability"": 0.5222190022468567, ""threshold"": 0.49999999999999994, ""reason"": ""suppressed_low_binary_hate_probability""}], ""probs"": {""hate_speech"": 0.338985800743103, ""discrimination"": 0.27482980489730835, ""contextual_hate"": 0.2654182016849518, ""threat"": 0.33596542477607727, ""violence"": 0.6086699962615967, ""fear"": 0.3835424780845642, ""sexual"": 0.4000907242298126, ""illegal"": 0.5222190022468567, ""online_harm"": 0.48719561100006104}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.338985800743103,0.27482980489730835,0.2654182016849518,0.33596542477607727,0.6086699962615967,0.3835424780845642,0.4000907242298126,0.5222190022468567,0.48719561100006104,hate label but low hate probability|taxonomy labels conflict with final_labels,False
219,hate_video_117,hate_video_117_0_23,0.9798636436462402,1,2,Men,hate_speech|discrimination|contextual_hate|fear|sexual,"{""binary_label"": 1, ""prob_hate"": 0.9798636436462402, ""severity"": 2, ""severity_probs"": [0.21838852763175964, 0.13153189420700073, 0.39748474955558777, 0.25259479880332947], ""target_group"": ""Men"", ""moderation_explanation"": ""Selected taxonomy labels: hate_speech, discrimination, contextual_hate, threat, fear, sexual, online_harm. Target group found from evidence: Men."", ""moderation_summary"": {""selected_taxonomy_count"": 7, ""max_taxonomy_prob"": 0.7352505922317505, ""prob_hate"": 0.9798636436462402}, ""taxonomy"": {""labels"": [""hate_speech"", ""discrimination"", ""contextual_hate"", ""fear"", ""sexual""], ""candidates"": [{""label"": ""threat"", ""probability"": 0.41756051778793335, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6002601385116577, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.41756051778793335, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""online_harm"", ""probability"": 0.6002601385116577, ""threshold"": 0.6, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.6413511633872986, ""discrimination"": 0.7352505922317505, ""contextual_hate"": 0.7181375622749329, ""threat"": 0.41756051778793335, ""violence"": 0.3778690993785858, ""fear"": 0.4993689954280853, ""sexual"": 0.4883975088596344, ""illegal"": 0.38357439637184143, ""online_harm"": 0.6002601385116577}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.6413511633872986,0.7352505922317505,0.7181375622749329,0.41756051778793335,0.3778690993785858,0.4993689954280853,0.4883975088596344,0.38357439637184143,0.6002601385116577,,False
220,hate_video_118,hate_video_118_2_81,0.5906972885131836,1,0,,contextual_hate|fear|sexual,"{""binary_label"": 1, ""prob_hate"": 0.5906972885131836, ""severity"": 0, ""severity_probs"": [0.47047531604766846, 0.09411116689443588, 0.33857131004333496, 0.0968421921133995], ""target_group"": null, ""moderation_explanation"": ""Selected taxonomy labels: contextual_hate, threat, fear, sexual. No target group was returned because none was grounded in text evidence."", ""moderation_summary"": {""selected_taxonomy_count"": 4, ""max_taxonomy_prob"": 0.5340195894241333, ""prob_hate"": 0.5906972885131836}, ""taxonomy"": {""labels"": [""contextual_hate"", ""fear"", ""sexual""], ""candidates"": [{""label"": ""hate_speech"", ""probability"": 0.498218834400177, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""discrimination"", ""probability"": 0.5049027800559998, ""threshold"": 0.65, ""reason"": ""below_threshold_candidate""}, {""label"": ""threat"", ""probability"": 0.47570642828941345, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}, {""label"": ""violence"", ""probability"": 0.5089625120162964, ""threshold"": 0.5499999999999999, ""reason"": ""below_threshold_candidate""}, {""label"": ""illegal"", ""probability"": 0.4978051483631134, ""threshold"": 0.49999999999999994, ""reason"": ""below_threshold_candidate""}, {""label"": ""online_harm"", ""probability"": 0.5340195894241333, ""threshold"": 0.6, ""reason"": ""below_threshold_candidate""}], ""suppressed"": [{""label"": ""threat"", ""probability"": 0.47570642828941345, ""threshold"": 0.35, ""reason"": ""suppressed_missing_required_rare_label_evidence""}], ""probs"": {""hate_speech"": 0.498218834400177, ""discrimination"": 0.5049027800559998, ""contextual_hate"": 0.49627360701560974, ""threat"": 0.47570642828941345, ""violence"": 0.5089625120162964, ""fear"": 0.5278521776199341, ""sexual"": 0.4585135877132416, ""illegal"": 0.4978051483631134, ""online_harm"": 0.5340195894241333}, ""thresholds_used"": {""hate_speech"": 0.5499999999999999, ""discrimination"": 0.65, ""contextual_hate"": 0.3, ""threat"": 0.35, ""violence"": 0.5499999999999999, ""fear"": 0.05, ""sexual"": 0.44999999999999996, ""illegal"": 0.49999999999999994, ""online_harm"": 0.6}}}",0.498218834400177,0.5049027800559998,0.49627360701560974,0.47570642828941345,0.5089625120162964,0.5278521776199341,0.4585135877132416,0.4978051483631134,0.5340195894241333,taxonomy labels conflict with final_labels|target_group missing for discrimination/contextual_hate,False
