source_video_id,old_label,suggested_label,issue_type,prob_hate,model_confidence,teacher_binary_prob,teacher_confidence,transcript_source,frame_dir,reason,split,teacher_agreement,auto_relabel
BV1tV4y1j7NZ,1,0,suspected_false_positive_label,0.0208743214607238,0.9791256785392762,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1tV4y1j7NZ,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
R_hate_video_233,1,0,suspected_false_positive_label,0.0214717965573072,0.9785282034426928,0.027606239542365,0.9714130759239196,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_233,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_314,0,1,suspected_false_negative_label,0.9783650040626526,0.9783650040626526,0.9999221563339232,0.8790559021521253,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_314,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
video_613,0,1,suspected_false_negative_label,0.9782202243804932,0.9782202243804932,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_613,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
non_hate_video_417,0,1,suspected_false_negative_label,0.9779756665229796,0.9779756665229796,0.9991260170936584,0.9155910717902044,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_417,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_311,0,1,suspected_false_negative_label,0.9774197340011596,0.9774197340011596,0.9999359846115112,0.5782635033140229,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_311,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_85,0,1,suspected_false_negative_label,0.9770916104316713,0.9770916104316713,0.9998860359191896,0.9190542874466018,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_85,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
video_182,0,1,suspected_false_negative_label,0.9769850969314576,0.9769850969314576,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_182,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
BV1aE411F77P,1,0,suspected_false_positive_label,0.0234516579657793,0.9765483420342207,0.0021445478778332,0.877147108250415,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1aE411F77P,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1bA41137we,1,0,suspected_false_positive_label,0.0237298961728811,0.9762701038271189,0.2344783097505569,0.4801341808019723,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1bA41137we,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
S_non_hate_videos_39,0,1,suspected_false_negative_label,0.9745134711265564,0.9745134711265564,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_39,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
non_hate_video_632,0,1,suspected_false_negative_label,0.9726399183273317,0.9726399183273317,0.9999176263809204,0.83482725888279,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_632,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_458,0,1,suspected_false_negative_label,0.9722201228141784,0.9722201228141784,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_458,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
non_hate_video_116,0,1,suspected_false_negative_label,0.9714670181274414,0.9714670181274414,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_116,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
S_non_hate_videos_81,0,1,suspected_false_negative_label,0.9701071977615356,0.9701071977615356,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_81,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
BV1he4y1N76x,1,0,suspected_false_positive_label,0.0301805157214403,0.9698194842785597,0.1635109782218933,0.5500127067354906,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1he4y1N76x,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_605,0,1,suspected_false_negative_label,0.9693002104759216,0.9693002104759216,0.998956561088562,0.6476073089994435,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_605,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_189,0,1,suspected_false_negative_label,0.9690321683883668,0.9690321683883668,0.8913793563842773,0.6730583581805841,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_189,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_331,0,1,suspected_false_negative_label,0.9688295722007751,0.9688295722007751,0.9805129766464232,0.8418651571876051,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_331,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV19J411G7i2,1,0,suspected_false_positive_label,0.0312169324606657,0.9687830675393343,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV19J411G7i2,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
R_hate_video_136,1,0,suspected_false_positive_label,0.0312975421547889,0.9687024578452111,0.0214310940355062,0.977900505065918,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_136,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
R_non_hate_video_037,0,1,suspected_false_negative_label,0.9686235189437866,0.9686235189437866,0.6013411283493042,0.5345335602760315,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_037,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
non_hate_video_337,0,1,suspected_false_negative_label,0.968501627445221,0.968501627445221,0.9969869256019592,0.645983801940378,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_337,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_315,0,1,suspected_false_negative_label,0.968030333518982,0.968030333518982,0.9999233484268188,0.7816438708480666,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_315,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
video_85,0,1,suspected_false_negative_label,0.9653924703598022,0.9653924703598022,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_85,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
BV1rV4y167VC,1,0,suspected_false_positive_label,0.0367868393659591,0.9632131606340409,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV1rV4y167VC,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
hate_video_321,1,0,suspected_false_positive_label,0.0379710122942924,0.9620289877057076,0.0394965969026088,0.7387485933525201,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_321,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
S_non_hate_videos_164,0,1,suspected_false_negative_label,0.961089551448822,0.961089551448822,0.9984671473503112,0.910984218120575,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_164,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1ie41157AN,1,0,suspected_false_positive_label,0.041142851114273,0.958857148885727,0.0005144993192516,0.1601717828590795,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1ie41157AN,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
BV19e411q7UE,0,1,suspected_false_negative_label,0.956780970096588,0.956780970096588,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\BV19e411q7UE,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
hate_video_272,1,0,suspected_false_positive_label,0.0456674098968505,0.9543325901031495,0.0971144959330558,0.8069173867545463,asr,E:\m-hvc\datasets\old-dataset\frames_unique\hate_video_272,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
R_non_hate_video_060,0,1,suspected_false_negative_label,0.954172134399414,0.954172134399414,0.9997838139533995,0.3739685453680134,asr,E:\m-hvc\datasets\old-dataset\frames_unique\R_non_hate_video_060,auto: no_usable_teacher; model_prob>=0.950,train,unavailable,True
video_252,1,0,suspected_false_positive_label,0.046330738812685,0.953669261187315,,,missing,E:\m-hvc\datasets\old-dataset\frames_unique\video_252,auto: no_usable_teacher; model_prob<=0.050,train,unavailable,True
non_hate_video_555,0,1,suspected_false_negative_label,0.953217089176178,0.953217089176178,0.999852180480957,0.7204614391170594,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_555,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1Yt411T7Fr,1,0,suspected_false_positive_label,0.0491327382624149,0.9508672617375851,0.0021445478778332,0.82145134186402,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Yt411T7Fr,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_21,0,1,suspected_false_negative_label,0.9348430037498474,0.9348430037498474,0.9998879432678224,0.6977137691697762,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_21,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1tr4y1Q79T,1,0,suspected_false_positive_label,0.0662518218159675,0.9337481781840324,0.054019134491682,0.6436689209517812,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1tr4y1Q79T,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_285,0,1,suspected_false_negative_label,0.9302737712860109,0.9302737712860109,0.9999150037765504,0.8440367444766882,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_285,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1vM411p7jy,1,0,suspected_false_positive_label,0.0775903165340423,0.9224096834659576,0.0799072012305259,0.6993272987059411,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1vM411p7jy,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
R_hate_video_115,1,0,suspected_false_positive_label,0.0787133052945137,0.9212866947054863,0.0878180190920829,0.9123858213424684,human,E:\m-hvc\datasets\old-dataset\frames_unique\R_hate_video_115,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_635,0,1,suspected_false_negative_label,0.9191322922706604,0.9191322922706604,0.8168528079986572,0.695394828657623,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_635,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1Hg41147vd,1,0,suspected_false_positive_label,0.0832849293947219,0.9167150706052781,0.0163493733853101,0.865644849552559,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1Hg41147vd,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
non_hate_video_435,0,1,suspected_false_negative_label,0.9163274765014648,0.9163274765014648,0.9985357522964478,0.8483697615854314,asr,E:\m-hvc\datasets\old-dataset\frames_unique\non_hate_video_435,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1iQ4y197ww,1,0,suspected_false_positive_label,0.0892373546957969,0.9107626453042031,0.0662284567952156,0.6206022650093771,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1iQ4y197ww,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV11T411x7HG,1,0,suspected_false_positive_label,0.0905939787626266,0.9094060212373734,0.1202542558312416,0.6941287982328539,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV11T411x7HG,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1aP4y1E7PF,1,0,suspected_false_positive_label,0.0916495844721794,0.9083504155278206,0.0100546143949031,0.8418977569137872,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1aP4y1E7PF,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1qe411r7Mg,1,0,suspected_false_positive_label,0.0970295891165733,0.9029704108834267,0.1071541905403137,0.7946417554832316,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1qe411r7Mg,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
S_non_hate_videos_51,0,1,suspected_false_negative_label,0.902468204498291,0.902468204498291,0.9951632022857666,0.958381712436676,human,E:\m-hvc\datasets\old-dataset\frames_unique\S_non_hate_videos_51,auto: model_prob>=0.900; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
BV1VX4y1q7Mc,1,0,suspected_false_positive_label,0.0985207855701446,0.9014792144298553,0.0454408340156078,0.8648140715108824,asr,E:\m-hvc\datasets\old-dataset\frames_unique\BV1VX4y1q7Mc,auto: model_prob<=0.100; teacher_agrees; teacher_confidence>=0.550,train,strong_agree,True
